ID,Car Name,Manual/Motor,MPG,Annual Fuel Cost
2960,2017 Hyundai Sonata ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",26,"$2,050 "
2961,2016 Hyundai Sonata ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",17,"$2,650 "
2962,2022 Kia Forte ,"1.6 L, 4 cyl, Manual 6-spd, Turbo, Regular Gasoline",26,"$2,050 "
2963,2018 MINI Cooper S Clubman All4 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",26,"$2,050 "
2964,2017 MINI Cooper S Clubman All4 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",26,"$2,050 "
2965,2019 MINI Cooper S Countryman All4 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",26,"$2,550 "
2966,2018 MINI Cooper S Countryman All4 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",26,"$2,550 "
2967,2017 MINI Cooper S Countryman All4 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",26,"$2,550 "
2968,2016 Nissan Altima ,"3.5 L, 6 cyl, Automatic (AV-S7), Regular Gasoline",26,"$2,550 "
2969,2019 Volvo S90 AWD ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",26,"$2,550 "
2970,2021 Ford F150 Pickup 2WD HEV ,"3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",26,"$2,050 "
2971,2022 Mitsubishi Eclipse Cross 4WD ,"1.5 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",26,"$2,550 "
2972,2020 Mitsubishi Eclipse Cross 4WD ,"1.5 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",25,"$2,150 "
2973,2019 Mitsubishi Eclipse Cross 4WD ,"1.5 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",25,"$2,150 "
2974,2018 Mitsubishi Eclipse Cross 4WD ,"1.5 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",25,"$2,150 "
2975,2022 Ford F150 Pickup 2WD HEV ,"3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",25,"$2,150 "
2976,2018 Hyundai Tucson AWD ,"1.6 L, 4 cyl, Automatic (AM7), Turbo, Regular Gasoline",25,"$2,150 "
2977,2017 Hyundai Tucson AWD ,"1.6 L, 4 cyl, Automatic (AM7), Turbo, Regular Gasoline",25,"$2,150 "
2978,2016 Hyundai Tucson AWD ,"1.6 L, 4 cyl, Automatic (AM7), Turbo, Regular Gasoline",25,"$2,150 "
2979,2021 Porsche Panamera Turbo S e-Hybrid,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium and Electricity",25,"$2,150 "
2980,2021 Porsche Panamera Turbo S e-Hybrid Executive,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium and Electricity",25,"$2,150 "
2981,2021 Porsche Panamera Turbo S e-Hybrid ST,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium and Electricity",48,"$2,600 "
2982,2022 Porsche Panamera Turbo S E-Hybrid/Exec/ST,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium and Electricity",19,"$2,600 "
2983,2020 Ford Transit Connect Van 2WD ,"2.0 L, 4 cyl, Automatic (S8), Regular Gasoline",48,"$2,600 "
2984,2019 Ford Transit Connect Van 2WD ,"2.0 L, 4 cyl, Automatic (S8), Regular Gasoline",19,"$2,600 "
2985,2022 Ford Transit Connect Van FFV ,"2.0 L, 4 cyl, Automatic (S8), Regular Gasoline or E85",48,"$2,150 "
2986,2021 Ford Transit Connect Van FFV ,"2.0 L, 4 cyl, Automatic (S8), Regular Gasoline or E85",19,"$2,150 "
2987,2020 Ford Transit Connect Van FFV ,"2.0 L, 4 cyl, Automatic (S8), Regular Gasoline or E85",48,"$2,150 "
2988,2019 Ford Transit Connect Van FFV ,"2.0 L, 4 cyl, Automatic (S8), Regular Gasoline or E85",19,"$2,350 "
2989,2022 Ford Transit Connect Van FWD ,"2.0 L, 4 cyl, Automatic (S8), Regular Gasoline",25,"$2,150 "
2990,2021 Ford Transit Connect Van FWD ,"2.0 L, 4 cyl, Automatic (S8), Regular Gasoline",25,"$2,350 "
2991,2021 Land Rover Range Rover PHEV,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium and Electricity",25,"$2,150 "
2992,2020 Land Rover Range Rover PHEV,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium and Electricity",19,"$2,350 "
2993,2019 Land Rover Range Rover PHEV,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium and Electricity",25,"$2,150 "
2994,2022 Land Rover Range Rover Sport PHEV,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium and Electricity",19,"$2,350 "
2995,2021 Land Rover Range Rover Sport PHEV,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium and Electricity",25,"$2,150 "
2996,2020 Land Rover Range Rover Sport PHEV,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium and Electricity",19,"$2,150 "
2997,2019 Land Rover Range Rover Sport PHEV,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium and Electricity",25,"$2,650 "
2998,2018 Mercedes-Benz GLE550e 4matic,"3.0 L, 6 cyl, Automatic 7-spd, Turbo, Premium and Electricity",19,"$2,650 "
2999,2017 Mercedes-Benz GLE550e 4matic,"3.0 L, 6 cyl, Automatic 7-spd, Turbo, Premium and Electricity",25,"$2,650 "
3000,2016 Mercedes-Benz GLE550e 4matic,"3.0 L, 6 cyl, Automatic 7-spd, Turbo, Premium and Electricity",43,"$2,650 "
3001,2019 Porsche Cayenne e-Hybrid,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gas or Electricity",21,"$2,600 "
3002,2018 Chevrolet City Express Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",46,"$2,150 "
3003,2017 Chevrolet City Express Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",21,"$2,150 "
3004,2016 Chevrolet City Express Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",25,"$2,150 "
3005,2021 Nissan NV200 Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",25,"$2,150 "
3006,2020 Nissan NV200 Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",25,"$2,150 "
3007,2019 Nissan NV200 Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",25,"$2,150 "
3008,2018 Nissan NV200 Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",25,"$2,150 "
3009,2017 Nissan NV200 Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",25,"$2,150 "
3010,2016 Nissan NV200 Cargo Van ,"2.0 L, 4 cyl, Automatic (variable gear ratios), Regular Gasoline",25,"$2,150 "
3011,2020 Porsche Cayenne e-Hybrid,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gas or Electricity",25,"$2,600 "
3012,2020 Porsche Cayenne e-Hybrid Coupe,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gas or Electricity",25,"$2,600 "
3013,2022 BMW 840i Coupe ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",41,"$2,650 "
3014,2021 BMW 840i Coupe ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",21,"$2,650 "
3015,2020 BMW 840i Coupe ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",41,"$2,650 "
3016,2019 Infiniti Q50 ,"2.0 L, 4 cyl, Automatic (S7), Turbo, Premium Gasoline",21,"$2,650 "
3017,2018 Infiniti Q50 ,"2.0 L, 4 cyl, Automatic (S7), Turbo, Premium Gasoline",25,"$2,650 "
3018,2017 Jeep Compass FWD ,"2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3019,2016 Jeep Compass FWD ,"2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3020,2017 Jeep Patriot FWD ,"2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3021,2016 Jeep Patriot FWD ,"2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3022,2019 Kia Sportage FE FWD ,"2.4 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3023,2022 Mercedes-Benz E450 4matic ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3024,2021 Mercedes-Benz E450 4matic Coupe ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3025,2021 Mercedes-Benz E450 Convertible ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3026,2019 MINI Cooper Countryman All4 ,"1.5 L, 3 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3027,2018 MINI Cooper Countryman All4 ,"1.5 L, 3 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3028,2017 MINI Cooper Countryman All4 ,"1.5 L, 3 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3029,2016 MINI John Cooper Works Hardtop ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",25,"$2,650 "
3030,2017 Volkswagen Golf R ,"2.0 L, 4 cyl, Automatic (AM-S6), Turbo, Premium Gasoline",25,"$2,650 "
3031,2016 Volkswagen Golf R ,"2.0 L, 4 cyl, Automatic (AM-S6), Turbo, Premium Gasoline",25,"$2,650 "
3032,2022 Audi Q5 quattro ,"2.0 L, 4 cyl, Automatic (AM7), Turbo, Premium Gasoline",25,"$2,650 "
3033,2021 Audi TTS Coupe ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",25,"$2,650 "
3034,2020 Audi TTS Coupe ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",25,"$2,650 "
3035,2019 Audi TTS Coupe ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",25,"$2,650 "
3036,2019 BMW X2 M35i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3037,2022 BMW X3 sDrive30i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3038,2021 BMW X3 xDrive30i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3039,2021 BMW X4 xDrive30i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3040,2018 BMW X5 xDrive 35d ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Diesel",25,"$2,300 "
3041,2017 BMW X5 xDrive 35d ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Diesel",25,"$2,300 "
3042,2016 BMW X5 xDrive35d ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Diesel",25,"$2,300 "
3043,2020 Chevrolet Silverado 4WD ,"3.0 L, 6 cyl, Automatic 10-spd, Turbo, Diesel",25,"$2,300 "
3044,2022 Ford EcoSport AWD ,"2.0 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3045,2021 Ford EcoSport AWD ,"2.0 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3046,2020 Ford EcoSport AWD ,"2.0 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3047,2019 Ford EcoSport AWD ,"2.0 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3048,2018 Ford EcoSport AWD ,"2.0 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3049,2018 Kia Forte 5 ,"1.6 L, 4 cyl, Manual 6-spd, Turbo, Regular Gasoline",25,"$2,150 "
3050,2017 Kia Forte 5 ,"1.6 L, 4 cyl, Manual 6-spd, Turbo, Regular Gasoline",25,"$2,150 "
3051,2020 Mercedes-Benz AMG CLA35 4matic ,"2.0 L, 4 cyl, Automatic (AM7), Turbo, Premium Gasoline",25,"$2,650 "
3052,2021 Mercedes-Benz AMG GLA35 4matic ,"2.0 L, 4 cyl, Automatic (AM8), Turbo, Premium Gasoline",25,"$2,650 "
3053,2017 Mercedes-Benz C300 4matic Coupe ,"2.0 L, 4 cyl, Automatic 7-spd, Turbo, Premium Gasoline",25,"$2,650 "
3054,2021 Mercedes-Benz E450 4matic Convertible ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3055,2016 Mercedes-Benz GLE350 d 4matic ,"3.0 L, 6 cyl, Automatic 9-spd, Turbo, Diesel",25,"$2,300 "
3056,2022 Mitsubishi Outlander Sport 2WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3057,2021 Mitsubishi Outlander Sport 2WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3058,2020 Mitsubishi Outlander Sport 2WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3059,2019 Mitsubishi Outlander Sport 2WD ,"2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3060,2019 Mitsubishi Outlander Sport 2WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3061,2018 Mitsubishi Outlander Sport 2WD ,"2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3062,2018 Mitsubishi Outlander Sport 2WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3063,2017 Mitsubishi Outlander Sport 2WD ,"2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3064,2016 Mitsubishi Outlander Sport 2WD ,"2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3065,2019 Subaru Crosstrek AWD ,"2.0 L, 4 cyl, Manual 6-spd, Regular Gasoline",25,"$2,150 "
3066,2018 Subaru Crosstrek AWD ,"2.0 L, 4 cyl, Manual 6-spd, Regular Gasoline",25,"$2,150 "
3067,2018 Toyota RAV4 ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3068,2017 Toyota RAV4 ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3069,2016 Toyota RAV4 ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3070,2021 Volkswagen Tiguan ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",25,"$2,150 "
3071,2017 Audi A4 allroad quattro ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",25,"$2,650 "
3072,2021 Audi Q5 ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",25,"$2,650 "
3073,2022 Audi Q5 S line quattro ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",25,"$2,650 "
3074,2021 Audi Q5 Sportback ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",25,"$2,650 "
3075,2022 Audi Q5 Sportback S line quattro ,"2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",25,"$2,650 "
3076,2020 BMW X4 xDrive30i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3077,2021 Hyundai Tucson FWD ,"2.0 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3078,2020 Hyundai Tucson FWD ,"2.0 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3079,2017 Jeep Compass FWD ,"2.4 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3080,2016 Jeep Compass FWD ,"2.4 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3081,2017 Jeep Patriot FWD ,"2.4 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3082,2016 Jeep Patriot FWD ,"2.4 L, 4 cyl, Manual 5-spd, Regular Gasoline",25,"$2,150 "
3083,2021 Mazda CX-5 2WD ,"2.5 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",25,"$2,150 "
3084,2019 Mazda CX-5 2WD ,"2.5 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",25,"$2,150 "
3085,2017 Mitsubishi Outlander Sport 2WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3086,2016 Mitsubishi Outlander Sport 2WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3087,2022 Mitsubishi Outlander Sport 4WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3088,2021 Mitsubishi Outlander Sport 4WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3089,2020 Mitsubishi Outlander Sport 4WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3090,2019 Mitsubishi Outlander Sport 4WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3091,2018 Mitsubishi Outlander Sport 4WD ,"2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",25,"$2,150 "
3092,2020 Porsche Panamera Turbo S e-Hybrid,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium Gas or Electricity",48,"$2,600 "
3093,2019 Porsche Panamera Turbo S e-Hybrid,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium Gas or Electricity",20,"$2,600 "
3094,2020 Porsche Panamera Turbo S e-Hybrid Executive,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium Gas or Electricity",48,"$2,600 "
3095,2019 Porsche Panamera Turbo S e-Hybrid Executive,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium Gas or Electricity",20,"$2,600 "
3096,2020 Porsche Panamera Turbo S e-Hybrid ST,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium Gas or Electricity",48,"$2,600 "
3097,2019 Porsche Panamera Turbo S e-Hybrid ST,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium Gas or Electricity",20,"$2,600 "
3098,2018 Audi Q5 ,"2.0 L, 4 cyl, Automatic (S7), Turbo, Premium Gasoline",48,"$2,650 "
3099,2018 Audi TTS Coupe ,"2.0 L, 4 cyl, Automatic (AM-S6), Turbo, Premium Gasoline",20,"$2,650 "
3100,2017 Audi TTS Coupe ,"2.0 L, 4 cyl, Automatic (AM-S6), Turbo, Premium Gasoline",25,"$2,650 "
3101,2016 Audi TTS Coupe ,"2.0 L, 4 cyl, Automatic (AM-S6), Turbo, Premium Gasoline",25,"$2,650 "
3102,2018 Subaru Forester AWD ,"2.0 L, 4 cyl, Automatic (AV-S8), Turbo, Premium Gasoline",25,"$2,650 "
3103,2017 Subaru Forester AWD ,"2.0 L, 4 cyl, Automatic (AV-S8), Turbo, Premium Gasoline",25,"$2,650 "
3104,2016 Subaru Forester AWD ,"2.0 L, 4 cyl, Automatic (AV-S8), Turbo, Premium Gasoline",25,"$2,650 "
3105,2022 Ford Explorer HEV AWD ,"3.3 L, 6 cyl, Automatic (S10), Regular Gasoline",25,"$2,150 "
3106,2021 Ford Explorer HEV AWD ,"3.3 L, 6 cyl, Automatic (S10), Regular Gasoline",25,"$2,150 "
3107,2020 Ford Explorer HEV AWD ,"3.3 L, 6 cyl, Automatic (S10), Regular Gasoline",25,"$2,150 "
3108,2016 Audi A6 quattro ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3109,2016 BMW 340i ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3110,2016 BMW 340i xDrive ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3111,2022 Ford Mustang ,"2.3 L, 4 cyl, Automatic 10-spd, Turbo, Regular Gasoline",25,"$2,150 "
3112,2022 Kia Stinger RWD ,"2.5 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3113,2021 Volkswagen Arteon ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3114,2022 Acura TLX FWD ,"2.0 L, 4 cyl, Automatic (S10), Turbo, Premium Gasoline",25,"$2,650 "
3115,2021 Acura TLX FWD ,"2.0 L, 4 cyl, Automatic (S10), Turbo, Premium Gasoline",25,"$2,650 "
3116,2017 Audi A6 quattro ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3117,2021 BMW M340i xDrive ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3118,2021 BMW M440i xDrive Coupe ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3119,2019 BMW X1 xDrive28i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3120,2018 BMW X1 xDrive28i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3121,2017 BMW X1 xDrive28i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3122,2016 BMW X1 xDrive28i ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3123,2018 Cadillac ATS ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3124,2017 Cadillac ATS ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3125,2016 Cadillac ATS ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3126,2020 Chevrolet Camaro ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3127,2019 Chevrolet Camaro ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3128,2018 Chevrolet Camaro ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3129,2017 Chevrolet Camaro ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3130,2016 Chevrolet Camaro ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3131,2016 Chevrolet Impala ,"2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",25,"$2,150 "
3132,2016 Dodge Dart GT ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",25,"$2,150 "
3133,2016 Ford Fusion AWD ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",25,"$2,150 "
3134,2016 Ford Mustang ,"2.3 L, 4 cyl, Manual 6-spd, Turbo, Regular Gasoline",25,"$2,150 "
3135,2022 Hyundai Elantra N ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",25,"$2,650 "
3136,2018 Jaguar XF AWD (296 Hp) ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3137,2020 Jaguar XF AWD 30t ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",25,"$2,650 "
3138,2022 Jeep Cherokee FWD ,"2.4 L, 4 cyl, Automatic 9-spd, Regular Gasoline",25,"$2,150 "
3139,2021 Jeep Cherokee FWD ,"2.4 L, 4 cyl, Automatic 9-spd, Regular Gasoline",25,"$2,150 "
3140,2020 Jeep Cherokee FWD ,"2.4 L, 4 cyl, Automatic 9-spd, Regular Gasoline",25,"$2,150 "
3141,2019 Jeep Cherokee FWD ,"2.4 L, 4 cyl, Automatic 9-spd, Regular Gasoline",25,"$2,150 "
3142,2020 Jeep Compass 4WD ,"2.4 L, 4 cyl, Manual 6-spd, Regular Gasoline",25,"$2,150 "
3143,2019 Jeep Compass 4WD ,"2.4 L, 4 cyl, Manual 6-spd, Regular Gasoline",25,"$2,150 "
3144,2018 Jeep Compass 4WD ,"2.4 L, 4 cyl, Manual 6-spd, Regular Gasoline",25,"$2,150 "
3145,2022 Jeep Compass FWD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",25,"$2,150 "
3146,2021 Jeep Compass FWD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",25,"$2,150 "
3147,2020 Jeep Compass FWD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",25,"$2,150 "
3148,2019 Jeep Compass FWD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",25,"$2,150 "
3149,2018 Jeep Compass FWD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",25,"$2,150 "
3150,2017 Jeep New Compass 2WD ,"2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",25,"$2,150 "
3151,2017 Jeep New Compass 4WD ,"2.4 L, 4 cyl, Manual 6-spd, Regular Gasoline",25,"$2,150 "
3152,2018 Kia Optima ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",25,"$2,150 "
3153,2017 Kia Optima ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",25,"$2,150 "
3154,2016 Kia Optima ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",25,"$2,150 "
3155,2016 Kia Optima FE ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",25,"$2,150 "
3156,2022 Lexus ES 350 F Sport ,"3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",25,"$2,150 "
3157,2021 Lexus ES 350 F Sport ,"3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",25,"$2,150 "
3158,2020 Lexus ES 350 F Sport ,"3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",25,"$2,150 "
3159,2019 Lexus ES 350 F Sport ,"3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",25,"$2,150 "
3160,2016 Lincoln MKZ AWD ,"2.0 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",25,"$2,150 "
3161,2022 Mercedes-Benz C300 4matic Coupe ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3162,2019 Mercedes-Benz C300 4matic Coupe ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3163,2022 Mercedes-Benz C300 Coupe ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3164,2020 Mercedes-Benz C300 Coupe ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3165,2019 Mercedes-Benz C300 Coupe ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3166,2021 Mercedes-Benz E350 ,"2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",25,"$2,650 "
3167,2019 MINI Cooper S Clubman ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",25,"$2,650 "
3168,2018 MINI Cooper S Clubman ,"2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",25,"$2,650 "
